latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp
16.984,-89.302,324.9,1,1,2017-05-22,1634,Terra,MODIS,58,6.1,296.6,10.9
15.617,-88.774,319,1,1,2017-05-22,1635,Terra,MODIS,52,6.1,293,8.8
15.823,-91.62,327.3,1.1,1,2017-05-22,1940,Aqua,MODIS,78,6.1,296.7,17.4
16.212,-90.296,328,1.3,1.1,2017-05-22,1940,Aqua,MODIS,70,6.1,300.7,17.3
16.213,-90.291,323.8,1.3,1.1,2017-05-22,1940,Aqua,MODIS,63,6.1,300.4,10.3
16.838,-90.493,326.6,1.3,1.1,2017-05-22,1940,Aqua,MODIS,77,6.1,303.2,17.2
16.824,-89.212,335.5,4.1,1.9,2017-05-23,1717,Terra,MODIS,87,6.1,296.2,212.3
16.816,-89.176,320.9,4.1,1.9,2017-05-23,1717,Terra,MODIS,74,6.1,295.8,82.7
16.835,-89.215,321.5,4.1,1.9,2017-05-23,1717,Terra,MODIS,69,6.1,294.5,74.8
16.828,-89.179,319.4,4.1,1.9,2017-05-23,1717,Terra,MODIS,56,6.1,292.6,67.6
16.091,-90.295,308.2,3.5,1.8,2017-05-23,1717,Terra,MODIS,40,6.1,275.8,25
15.646,-89.136,324.3,4.4,1.9,2017-05-23,1717,Terra,MODIS,80,6.1,291.1,145.2
15.644,-89.143,318.9,4.4,1.9,2017-05-23,1717,Terra,MODIS,74,6.1,290.8,97
15.816,-90.305,308.1,3.6,1.8,2017-05-23,1717,Terra,MODIS,48,6.1,283.9,25.7
15.804,-90.409,307,3.5,1.8,2017-05-23,1717,Terra,MODIS,39,6.1,282.6,26.3
15.595,-89.417,313.1,3.9,1.8,2017-05-23,1844,Aqua,MODIS,57,6.1,292.1,46.2
15.601,-89.422,311.1,3.9,1.8,2017-05-23,1844,Aqua,MODIS,41,6.1,291.6,34.6
16.833,-89.191,317,3.5,1.8,2017-05-23,1845,Aqua,MODIS,45,6.1,292.2,47.3
16.827,-89.196,322.4,3.5,1.8,2017-05-23,1845,Aqua,MODIS,74,6.1,291.9,78
16.82,-89.231,318.2,3.6,1.8,2017-05-23,1845,Aqua,MODIS,62,6.1,289.9,48.8
16.673,-89.272,307.6,1.1,1,2017-05-24,0410,Terra,MODIS,72,6.1,289.6,7.8
16.833,-89.202,306.1,1.1,1,2017-05-24,0410,Terra,MODIS,67,6.1,293.8,5.2
16.842,-89.204,307.3,1.1,1,2017-05-24,0410,Terra,MODIS,71,6.1,293.5,6.1
15.904,-90.258,319.3,1.5,1.2,2017-05-24,1622,Terra,MODIS,68,6.1,295.1,15.5
15.719,-89.08,335.3,1.3,1.1,2017-05-24,1622,Terra,MODIS,85,6.1,301.1,37.4
15.724,-89.439,327.5,1.4,1.2,2017-05-24,1622,Terra,MODIS,79,6.1,289.5,26.4
15.631,-89.412,317.5,1.3,1.1,2017-05-24,1622,Terra,MODIS,47,6.1,296.2,10.2
14.926,-90.982,311.7,1,1,2017-05-24,1927,Aqua,MODIS,60,6.1,284.8,6.8
15.595,-88.788,332,1.1,1,2017-05-24,1927,Aqua,MODIS,83,6.1,296.6,22.1
15.541,-90.614,319.4,1,1,2017-05-24,1927,Aqua,MODIS,69,6.1,298.9,7.7
15.684,-89.934,318,1,1,2017-05-24,1927,Aqua,MODIS,47,6.1,288.6,8.4
15.746,-89.753,331.1,1,1,2017-05-24,1927,Aqua,MODIS,82,6.1,301.3,18.4
15.668,-90.432,321.8,1,1,2017-05-24,1927,Aqua,MODIS,71,6.1,300.7,7.9
15.688,-90.555,318,1,1,2017-05-24,1927,Aqua,MODIS,61,6.1,299.6,6.4
15.779,-89.984,322,1,1,2017-05-24,1927,Aqua,MODIS,67,6.1,299.6,10.1
15.901,-89.64,321.8,1,1,2017-05-24,1927,Aqua,MODIS,52,6.1,298.4,6.9
15.761,-90.623,324.8,1,1,2017-05-24,1927,Aqua,MODIS,74,6.1,300.8,12.8
15.792,-90.596,322.3,1,1,2017-05-24,1927,Aqua,MODIS,32,6.1,302,7.7
15.895,-89.941,322.1,1,1,2017-05-24,1927,Aqua,MODIS,69,6.1,300.9,7.4
15.905,-90.255,336.5,1,1,2017-05-24,1927,Aqua,MODIS,86,6.1,298.4,27.4
15.904,-90.264,366.9,1,1,2017-05-24,1927,Aqua,MODIS,100,6.1,300.3,96.4
15.949,-90.145,328.2,1,1,2017-05-24,1927,Aqua,MODIS,57,6.1,302.8,14.4
15.947,-90.485,321,1,1,2017-05-24,1927,Aqua,MODIS,53,6.1,300.9,6.8
16.053,-90.186,326.9,1,1,2017-05-24,1927,Aqua,MODIS,71,6.1,304.6,7.9
16.043,-90.581,330.7,1,1,2017-05-24,1927,Aqua,MODIS,81,6.1,295.3,16.9
16.24,-89.31,327.8,1,1,2017-05-24,1927,Aqua,MODIS,75,6.1,301.6,15.7
16.239,-89.319,319.4,1,1,2017-05-24,1927,Aqua,MODIS,53,6.1,299.9,6.3
16.291,-89.739,320.5,1,1,2017-05-24,1927,Aqua,MODIS,60,6.1,300.3,8.4
16.383,-89.405,322.3,1,1,2017-05-24,1927,Aqua,MODIS,47,6.1,301.2,10
16.321,-89.916,324.7,1,1,2017-05-24,1927,Aqua,MODIS,37,6.1,302.1,8.1
16.395,-90.244,329.5,1,1,2017-05-24,1927,Aqua,MODIS,69,6.1,305.1,9.3
16.562,-89.512,318.4,1,1,2017-05-24,1927,Aqua,MODIS,51,6.1,295.7,7.7
16.665,-89.627,326.5,1,1,2017-05-24,1927,Aqua,MODIS,73,6.1,290,17
16.709,-90.169,327.7,1,1,2017-05-24,1927,Aqua,MODIS,60,6.1,305.2,9.5
16.708,-90.178,327.5,1,1,2017-05-24,1927,Aqua,MODIS,66,6.1,306.6,9.2
16.841,-90.147,335.5,1,1,2017-05-24,1928,Aqua,MODIS,81,6.1,307.7,20.6
16.932,-89.56,326.1,1,1,2017-05-24,1928,Aqua,MODIS,42,6.1,304.8,9
16.94,-90.612,333,1,1,2017-05-24,1928,Aqua,MODIS,80,6.1,308,13.3
17.056,-89.924,327.9,1,1,2017-05-24,1928,Aqua,MODIS,61,6.1,306.3,9.5
17.003,-90.885,327,1,1,2017-05-24,1928,Aqua,MODIS,59,6.1,303.8,13
17.133,-90.226,331.5,1,1,2017-05-24,1928,Aqua,MODIS,79,6.1,306.7,13
17.157,-90.125,340.9,1,1,2017-05-24,1928,Aqua,MODIS,88,6.1,309.2,28.1
17.227,-89.953,336.8,1,1,2017-05-24,1928,Aqua,MODIS,84,6.1,302.4,26.2
17.225,-89.962,345.9,1,1,2017-05-24,1928,Aqua,MODIS,91,6.1,304.8,41.2
17.121,-90.7,328.1,1,1,2017-05-24,1928,Aqua,MODIS,55,6.1,307.8,9
17.12,-90.71,332.8,1,1,2017-05-24,1928,Aqua,MODIS,81,6.1,308.3,14.9
17.252,-90.433,326,1,1,2017-05-24,1928,Aqua,MODIS,47,6.1,308.1,7.6
17.312,-90.069,322.1,1,1,2017-05-24,1928,Aqua,MODIS,57,6.1,300.2,8
17.361,-90.957,329.2,1,1,2017-05-24,1928,Aqua,MODIS,47,6.1,306.8,9.5
17.472,-90.437,328.1,1,1,2017-05-24,1928,Aqua,MODIS,75,6.1,303.6,13.4
17.472,-90.628,336.7,1,1,2017-05-24,1928,Aqua,MODIS,85,6.1,304.1,23.1
17.59,-90.773,320.2,1,1,2017-05-24,1928,Aqua,MODIS,38,6.1,297.2,6.6
15.732,-88.748,318.7,1.1,1,2017-05-26,1915,Aqua,MODIS,74,6.1,285.4,14.1
15.758,-88.762,335.3,1.1,1,2017-05-26,1915,Aqua,MODIS,88,6.1,282,35.9
15.819,-88.789,339.4,1.1,1,2017-05-26,1915,Aqua,MODIS,89,6.1,283.1,41.1
15.817,-88.798,318.2,1.1,1,2017-05-26,1915,Aqua,MODIS,54,6.1,281.9,12.8
16.351,-89.344,316.2,1.1,1,2017-05-26,1915,Aqua,MODIS,65,6.1,293.6,9.4
17.815,-90.845,346.4,1.2,1.1,2017-05-26,1916,Aqua,MODIS,92,6.1,301.9,52.8
15.958,-89.673,312.3,3.1,1.7,2017-05-30,1851,Aqua,MODIS,43,6.1,290.6,32.3
16.942,-89.284,326.3,1.1,1.1,2017-05-31,1628,Terra,MODIS,51,6.1,298.7,14.3
15.151,-89.352,323.8,1.1,1,2017-05-31,1629,Terra,MODIS,57,6.1,299.2,13.1
14.867,-90.466,318,1,1,2017-05-31,1933,Aqua,MODIS,65,6.1,287.6,8.6
15.183,-89.332,328.4,1.2,1.1,2017-05-31,1933,Aqua,MODIS,79,6.1,297,21.7
13.99,-90.314,325.5,1.1,1,2017-06-02,1921,Aqua,MODIS,79,6.1,292.3,15.5
13.997,-90.311,320.7,1.1,1,2017-06-02,1921,Aqua,MODIS,36,6.1,295.1,11.6
14.531,-91.682,315.7,1.3,1.1,2017-06-02,1921,Aqua,MODIS,34,6.1,288.4,8.4
15.582,-90.014,314.8,1,1,2017-06-02,1921,Aqua,MODIS,58,6.1,293.9,6.8
15.693,-89.574,321.2,1,1,2017-06-02,1921,Aqua,MODIS,77,6.1,290.5,13.5
15.809,-89.599,313.6,1,1,2017-06-02,1921,Aqua,MODIS,64,6.1,282.9,9.2
15.925,-89.813,315.8,1,1,2017-06-02,1921,Aqua,MODIS,67,6.1,295.8,5.9
15.947,-89.729,313.3,1,1,2017-06-02,1921,Aqua,MODIS,57,6.1,290.2,4.5
15.998,-89.757,321.9,1,1,2017-06-02,1921,Aqua,MODIS,63,6.1,294,9.8
16.004,-89.777,339.9,1,1,2017-06-02,1921,Aqua,MODIS,90,6.1,296.8,33.4
15.961,-89.59,314.1,1.8,1.3,2017-06-03,1659,Terra,MODIS,59,6.1,286.1,15.5
15.762,-89.501,313.9,1.8,1.3,2017-06-03,1659,Terra,MODIS,66,6.1,291.6,14.1
14.682,-92.148,318.1,1.3,1.1,2017-06-03,1700,Terra,MODIS,56,6.1,298,8.5
14.68,-92.136,317.3,1.3,1.1,2017-06-03,1700,Terra,MODIS,18,6.1,297.7,8.3
14.534,-91.678,317.3,1.4,1.2,2017-06-03,1700,Terra,MODIS,56,6.1,297.2,11
14.409,-91.786,322.7,1.3,1.1,2017-06-03,1700,Terra,MODIS,76,6.1,294.6,17.8
14.407,-91.774,318.4,1.3,1.1,2017-06-03,1700,Terra,MODIS,62,6.1,294.9,11.2
14.391,-91.999,316.5,1.3,1.1,2017-06-03,1700,Terra,MODIS,48,6.1,298.1,11.6
14.327,-91.673,315.6,1.4,1.2,2017-06-03,1700,Terra,MODIS,52,6.1,294.7,10.1
15.779,-89.813,314.1,1.1,1.1,2017-06-05,1647,Terra,MODIS,43,6.1,294.5,6.2
15.609,-88.765,324.3,1.3,1.1,2017-06-05,1647,Terra,MODIS,76,6.1,295.9,21.5
15.61,-88.771,319.1,1.3,1.1,2017-06-05,1647,Terra,MODIS,64,6.1,296.6,13.6
15.608,-88.76,314.2,1.3,1.1,2017-06-05,1647,Terra,MODIS,23,6.1,295.3,7.9
14.597,-89.96,315.2,1.1,1.1,2017-06-05,1647,Terra,MODIS,67,6.1,297.3,8.7
14.678,-92.139,320.6,1,1,2017-06-05,1647,Terra,MODIS,49,6.1,298.6,8
13.973,-90.764,318.2,1.1,1,2017-06-05,1647,Terra,MODIS,15,6.1,298,7.5
14.494,-90.91,308.6,1.6,1.2,2017-06-06,0805,Aqua,MODIS,75,6.1,273.2,20.9
14.489,-90.903,356.6,1.6,1.2,2017-06-06,0805,Aqua,MODIS,100,6.1,272.8,153.2
15.838,-88.793,326,2,1.4,2017-06-06,1857,Aqua,MODIS,81,6.1,295.5,47.1
15.834,-88.811,334.5,2,1.4,2017-06-06,1857,Aqua,MODIS,87,6.1,295.9,79.3
15.84,-88.798,331.2,2,1.4,2017-06-06,1857,Aqua,MODIS,80,6.1,295.7,67.4
15.836,-88.816,324.8,2,1.4,2017-06-06,1857,Aqua,MODIS,80,6.1,296,46.6
15.862,-89.124,317.2,2.1,1.4,2017-06-06,1857,Aqua,MODIS,71,6.1,297.3,23.8
16.289,-89.388,315.7,2.2,1.4,2017-06-06,1857,Aqua,MODIS,37,6.1,296.4,18.9
16.287,-89.393,315,2.2,1.4,2017-06-06,1857,Aqua,MODIS,65,6.1,296.3,19
16.339,-90.076,314.5,2.5,1.5,2017-06-06,1857,Aqua,MODIS,53,6.1,291.9,18.1
16.896,-89.528,315.6,2.2,1.4,2017-06-06,1857,Aqua,MODIS,60,6.1,290.4,19.7
16.899,-89.515,315.5,2.2,1.4,2017-06-06,1857,Aqua,MODIS,67,6.1,290.2,18.7
17.03,-90.801,312.2,1.1,1.1,2017-06-07,1634,Terra,MODIS,35,6.1,288,6.7
14.535,-91.683,317.6,1.2,1.1,2017-06-07,1635,Terra,MODIS,41,6.1,299.2,9.1
15.794,-89.531,320.4,1.4,1.2,2017-06-07,1939,Aqua,MODIS,29,6.1,299,11.2
15.801,-89.525,323.6,1.4,1.2,2017-06-07,1939,Aqua,MODIS,64,6.1,298.5,16.6
15.996,-90.411,322.6,1.3,1.1,2017-06-07,1940,Aqua,MODIS,69,6.1,298.3,13.7
15.994,-90.422,327.7,1.3,1.1,2017-06-07,1940,Aqua,MODIS,77,6.1,297.8,22
16.783,-89.599,340.5,1.4,1.2,2017-06-07,1940,Aqua,MODIS,89,6.1,300.5,57.2
16.882,-89.618,323.7,1.4,1.2,2017-06-07,1940,Aqua,MODIS,71,6.1,302,15.8
17.312,-90.957,324.4,1.2,1.1,2017-06-07,1940,Aqua,MODIS,37,6.1,297.8,9.3
17.31,-90.968,328.2,1.2,1.1,2017-06-07,1940,Aqua,MODIS,71,6.1,301.9,14.9
17.32,-90.97,327.6,1.2,1.1,2017-06-07,1940,Aqua,MODIS,68,6.1,301.5,13.4
17.349,-90.974,338,1.2,1.1,2017-06-07,1940,Aqua,MODIS,88,6.1,301.9,31.1
17.348,-90.985,342.9,1.2,1.1,2017-06-07,1940,Aqua,MODIS,91,6.1,302.8,41.9
15.472,-88.842,313.1,1.6,1.2,2017-06-12,1653,Terra,MODIS,30,6.1,293.5,9.3
14.679,-92.139,315.8,1.1,1,2017-06-12,1653,Terra,MODIS,57,6.1,294.6,7.6
14.212,-91.504,315.1,1.1,1.1,2017-06-12,1654,Terra,MODIS,64,6.1,294.5,9.2
15.753,-88.725,311.3,1.5,1.2,2017-06-13,1903,Aqua,MODIS,53,6.1,293.5,8.5
16.447,-89.279,309.2,1.6,1.3,2017-06-13,1903,Aqua,MODIS,51,6.1,290.5,11.4
16.568,-89.269,307.9,2.4,1.5,2017-06-26,1705,Terra,MODIS,44,6.1,288.9,15
15.685,-88.604,308.8,2.8,1.6,2017-06-26,1705,Terra,MODIS,41,6.1,291.7,25.5
15.786,-90.05,312.4,1.2,1.1,2017-06-27,1915,Aqua,MODIS,62,6.1,295.9,7.1
17.092,-89.533,311.6,1.4,1.2,2017-06-28,1653,Terra,MODIS,45,6.1,291.9,9.3
14.556,-90.729,308.4,1.2,1.1,2017-06-28,1653,Terra,MODIS,0,6.1,290.8,8.3
17.291,-90.969,322.2,2.1,1.4,2017-06-29,1903,Aqua,MODIS,60,6.1,293.1,41.5
14.968,-89.685,319,1,1,2017-06-30,1641,Terra,MODIS,38,6.1,301.8,9
14.408,-90.69,311.9,1,1,2017-06-30,1641,Terra,MODIS,28,6.1,299.3,6.4
14.238,-91.291,320.1,1,1,2017-06-30,1641,Terra,MODIS,70,6.1,298.5,10.2
14.185,-91.305,317.9,1,1,2017-06-30,1641,Terra,MODIS,62,6.1,300.7,7.1
14.966,-89.687,319.4,1.2,1.1,2017-07-07,1647,Terra,MODIS,75,6.1,297.2,14.7
14.591,-89.961,314.1,1.1,1.1,2017-07-07,1647,Terra,MODIS,67,6.1,294.4,10.4
14.332,-91.025,320.9,1,1,2017-07-07,1647,Terra,MODIS,71,6.1,302.1,11.9
14.344,-91.963,317.8,1,1,2017-07-07,1647,Terra,MODIS,0,6.1,300.5,7.1
14.229,-91.506,321.2,1,1,2017-07-07,1647,Terra,MODIS,50,6.1,302.8,9.8
16.861,-89.622,322,2.2,1.5,2017-07-08,1857,Aqua,MODIS,78,6.1,296.9,46.6
14.531,-91.687,317.8,1.1,1,2017-07-09,1939,Aqua,MODIS,42,6.1,294.8,8.2
14.466,-90.863,318.4,1.6,1.3,2017-07-11,1623,Terra,MODIS,61,6.1,295.6,23
14.465,-90.851,313.6,1.6,1.3,2017-07-11,1623,Terra,MODIS,49,6.1,293.8,14.4
13.869,-90.242,315.6,1,1,2017-07-11,1926,Aqua,MODIS,41,6.1,295.1,5
14.697,-91.863,316.4,1.1,1,2017-07-11,1927,Aqua,MODIS,45,6.1,300.3,7.7
14.719,-92.031,312.4,1.1,1,2017-07-11,1927,Aqua,MODIS,56,6.1,295.7,4.3
14.966,-89.684,307.3,1.4,1.2,2017-07-14,1653,Terra,MODIS,29,6.1,283.4,9.2
16.911,-89.519,319.8,1,1,2017-07-16,1641,Terra,MODIS,72,6.1,299.6,10.3
14.227,-91.501,317.9,1,1,2017-07-16,1641,Terra,MODIS,35,6.1,300.8,6.8
14.853,-90.406,321.3,1,1,2017-07-18,1933,Aqua,MODIS,75,6.1,298,10.4
14.474,-90.914,307.2,1.8,1.3,2017-07-20,0403,Terra,MODIS,71,6.1,284.7,22
14.986,-89.667,313.2,1.9,1.3,2017-07-21,1700,Terra,MODIS,30,6.1,286.9,14.4
14.945,-89.521,315.6,1.2,1.1,2017-07-23,1647,Terra,MODIS,31,6.1,296,8.6
14.085,-91.053,311.3,1,1,2017-07-23,1648,Terra,MODIS,22,6.1,292.6,4
14.984,-89.669,324.1,1,1,2017-07-25,1635,Terra,MODIS,62,6.1,301.5,13.2
13.993,-91.127,325.2,1.1,1,2017-07-25,1939,Aqua,MODIS,52,6.1,305.2,13.9
14.309,-89.621,322.8,1,1,2017-07-27,1927,Aqua,MODIS,75,6.1,299.6,12.2
14.307,-89.631,321.3,1,1,2017-07-27,1927,Aqua,MODIS,73,6.1,301.1,10.4
17.224,-90.422,318.8,1,1,2017-07-27,1927,Aqua,MODIS,70,6.1,299.7,8.2
15.808,-89.579,327.7,1.1,1.1,2017-07-29,1915,Aqua,MODIS,83,6.1,295.3,23.3
14.857,-90.067,315.5,1.4,1.2,2017-07-30,1654,Terra,MODIS,65,6.1,299.6,10.7
17.036,-90.832,307.4,2.1,1.4,2017-07-31,1903,Aqua,MODIS,33,6.1,289.6,16.9
16.62,-89.213,312.5,1,1,2017-08-01,1641,Terra,MODIS,36,6.1,296.5,4.8
14.983,-89.673,319,1,1,2017-08-01,1641,Terra,MODIS,46,6.1,297.4,8.5
15.002,-89.596,316,3.2,1.7,2017-08-02,1850,Aqua,MODIS,46,6.1,295.6,32
16.337,-89.51,327.5,3,1.6,2017-08-02,1850,Aqua,MODIS,83,6.1,291.7,102.8
16.339,-89.517,325.8,3,1.6,2017-08-02,1850,Aqua,MODIS,82,6.1,291.8,94.2
17.109,-89.264,300.4,1,1,2017-08-03,0416,Terra,MODIS,27,6.1,285.6,3
14.04,-90.365,320.2,1,1,2017-08-03,1933,Aqua,MODIS,59,6.1,302.9,8.3
14.305,-89.632,319.5,1.1,1,2017-08-03,1933,Aqua,MODIS,70,6.1,302.3,9.8
14.04,-90.36,312.1,1.1,1,2017-08-05,1920,Aqua,MODIS,27,6.1,287.3,4.2
14.931,-90.441,316.5,1.1,1,2017-08-05,1921,Aqua,MODIS,74,6.1,296.6,9.5
14.968,-91.785,302.3,1.3,1.1,2017-08-06,1700,Terra,MODIS,36,6.1,279.2,7.1
17.031,-90.944,312.4,1.6,1.3,2017-08-07,1909,Aqua,MODIS,64,6.1,295.6,10.1
17.153,-90.974,319.8,1.6,1.3,2017-08-07,1909,Aqua,MODIS,76,6.1,296.6,23.7
16.522,-89.305,317.5,1.2,1.1,2017-08-08,1647,Terra,MODIS,67,6.1,294.4,11.9
16.034,-90.095,314.2,1.1,1,2017-08-08,1647,Terra,MODIS,65,6.1,296.1,6.4
14.801,-89.541,316,1,1,2017-08-10,1635,Terra,MODIS,55,6.1,298.1,6.7
17.252,-89.953,314,3.6,1.8,2017-08-11,1717,Terra,MODIS,68,6.1,290.6,63.7
14.912,-90.199,313.2,1,1,2017-08-12,1927,Aqua,MODIS,62,6.1,297,5.6
14.917,-90.293,314,1,1,2017-08-12,1927,Aqua,MODIS,57,6.1,297.4,6
14.988,-89.854,315.1,1,1,2017-08-12,1927,Aqua,MODIS,47,6.1,293,7.9
16.916,-89.901,311.1,2.2,1.4,2017-08-13,1705,Terra,MODIS,45,6.1,293.8,15.4
15.684,-88.614,312.8,1.7,1.3,2017-08-15,1653,Terra,MODIS,60,6.1,296.4,15.2
14.403,-90.692,312.5,1.3,1.1,2017-08-15,1654,Terra,MODIS,34,6.1,296.4,10.9
14.984,-89.669,327,1,1,2017-08-17,1641,Terra,MODIS,71,6.1,304,15
14.329,-91.022,318,1,1,2017-08-17,1642,Terra,MODIS,44,6.1,301,8.4
14.978,-89.625,340.9,1.7,1.3,2017-08-17,1945,Aqua,MODIS,91,6.1,303.3,69
14.976,-89.641,337.9,1.7,1.3,2017-08-17,1945,Aqua,MODIS,87,6.1,301.2,58.7
14.331,-91.022,311.2,1.3,1.1,2017-08-19,1629,Terra,MODIS,31,6.1,290.8,6.7
14.454,-90.895,308.5,1.8,1.3,2017-08-21,0403,Terra,MODIS,43,6.1,280.2,23.6
14.474,-90.919,307.9,1.8,1.3,2017-08-21,0403,Terra,MODIS,13,6.1,275.2,24.6
14.461,-90.901,320.1,1.8,1.3,2017-08-21,0403,Terra,MODIS,86,6.1,280,46.8
15.008,-89.59,322.2,1.9,1.3,2017-08-22,1700,Terra,MODIS,43,6.1,298.4,24.3
14.7,-91.865,315.4,1.3,1.1,2017-08-22,1700,Terra,MODIS,68,6.1,297.2,10.8
14.992,-89.392,308.1,1.4,1.2,2017-08-23,1908,Aqua,MODIS,48,6.1,289.2,9.2
14.286,-91.37,313.1,1,1,2017-08-28,1927,Aqua,MODIS,32,6.1,292.9,6.9
14.966,-90.126,318.8,1,1,2017-08-28,1927,Aqua,MODIS,73,6.1,299.7,9.4
16.743,-90.119,314.4,1,1,2017-08-28,1927,Aqua,MODIS,50,6.1,290.5,5.3
17.076,-89.513,325.4,1,1,2017-08-28,1927,Aqua,MODIS,78,6.1,280.7,21.1
17.142,-90.364,310.6,1,1,2017-08-28,1927,Aqua,MODIS,30,6.1,288.8,4.1
17.139,-90.573,328.2,1,1,2017-08-28,1927,Aqua,MODIS,81,6.1,300.8,16
17.559,-90.866,313.4,1.8,1.3,2017-08-29,1705,Terra,MODIS,60,6.1,298.8,11
16.752,-89.689,318,1.1,1.1,2017-08-30,1915,Aqua,MODIS,72,6.1,299.1,8
17.034,-89.907,321.7,1.1,1.1,2017-08-30,1915,Aqua,MODIS,77,6.1,298.5,12.6
17.032,-89.918,317.8,1.1,1.1,2017-08-30,1915,Aqua,MODIS,45,6.1,298.8,8.1
17.143,-90.581,316.6,1.2,1.1,2017-08-30,1915,Aqua,MODIS,71,6.1,283.7,13.3
17.145,-90.576,315.8,1.2,1.1,2017-08-30,1915,Aqua,MODIS,71,6.1,283,11.9
14.662,-90.812,307.5,1,1,2017-09-02,1642,Terra,MODIS,20,6.1,287.3,4
14.242,-90.842,312,1,1,2017-09-02,1642,Terra,MODIS,31,6.1,290.7,4
14.886,-89.943,320.9,1.6,1.3,2017-09-02,1945,Aqua,MODIS,61,6.1,298.5,19.3
14.884,-89.958,320.1,1.6,1.3,2017-09-02,1945,Aqua,MODIS,61,6.1,300.1,17.5
15.662,-88.94,317.8,1,1,2017-09-06,1921,Aqua,MODIS,69,6.1,297.9,8.6
15.66,-88.949,320.5,1,1,2017-09-06,1921,Aqua,MODIS,73,6.1,298.5,11.1
16.858,-89.585,328,1,1,2017-09-06,1921,Aqua,MODIS,82,6.1,297.6,18.3
15.168,-89.192,321.1,1.3,1.1,2017-09-08,1908,Aqua,MODIS,75,6.1,297.1,19.3
14.674,-92.15,315.9,2.2,1.4,2017-09-08,1908,Aqua,MODIS,60,6.1,296,21.6
15.305,-89.29,322.8,1.4,1.2,2017-09-08,1908,Aqua,MODIS,78,6.1,295.1,26.3
15.84,-89.227,315.7,1.3,1.1,2017-09-08,1909,Aqua,MODIS,70,6.1,295.5,10.9
15.727,-88.594,319,1,1,2017-09-11,1635,Terra,MODIS,0,6.1,295.9,8
14.468,-90.877,365,4.1,1.9,2017-09-14,2010,Aqua,MODIS,94,6.1,285,0
15.013,-89.581,317.8,1.5,1.2,2017-09-16,1654,Terra,MODIS,61,6.1,296.9,14.4
14.978,-89.662,317.8,1.5,1.2,2017-09-16,1654,Terra,MODIS,37,6.1,296.9,13.8
14.89,-89.952,316.5,1.4,1.2,2017-09-16,1654,Terra,MODIS,48,6.1,298.4,13.3
14.662,-90.815,313.7,1.2,1.1,2017-09-16,1654,Terra,MODIS,25,6.1,294.5,11.5
14.703,-91.867,319.3,1.1,1,2017-09-16,1654,Terra,MODIS,64,6.1,302.3,10.8
14.337,-91.026,313.6,1.2,1.1,2017-09-16,1654,Terra,MODIS,40,6.1,294.7,8
14.327,-91.028,310.5,1.2,1.1,2017-09-16,1654,Terra,MODIS,18,6.1,291.7,4.7
15.039,-89.269,312.9,1.7,1.3,2017-09-17,1902,Aqua,MODIS,60,6.1,294.1,17.3
15.038,-89.257,325.7,1.7,1.3,2017-09-17,1902,Aqua,MODIS,79,6.1,291.3,42.6
15.004,-89.591,319,1.8,1.3,2017-09-17,1902,Aqua,MODIS,14,6.1,296.6,20.3
15.285,-89.644,310.6,1.8,1.3,2017-09-17,1902,Aqua,MODIS,62,6.1,293.2,12.3
16.988,-90.29,310.4,1.9,1.3,2017-09-17,1903,Aqua,MODIS,22,6.1,289.8,13.1
14.927,-89.803,316,1,1,2017-09-18,1641,Terra,MODIS,40,6.1,294.7,7
15.73,-88.597,318.9,1,1,2017-09-20,1629,Terra,MODIS,0,6.1,300.3,9.1
15.009,-89.581,310.2,3.3,1.7,2017-09-21,1712,Terra,MODIS,37,6.1,285.2,26.3
14.528,-91.507,314.4,1.2,1.1,2017-09-22,1921,Aqua,MODIS,46,6.1,295.1,8.4
15.511,-89.386,316.6,1,1,2017-09-22,1921,Aqua,MODIS,42,6.1,297.8,7.2
16.882,-89.524,341.7,1,1,2017-09-22,1921,Aqua,MODIS,91,6.1,293.5,40.2
16.881,-89.534,313.7,1,1,2017-09-22,1921,Aqua,MODIS,50,6.1,292.1,5.8
16.968,-89.761,320.6,1,1,2017-09-22,1921,Aqua,MODIS,50,6.1,299.6,14.7
17.149,-90.774,315.4,1.1,1,2017-09-22,1921,Aqua,MODIS,67,6.1,298.3,6.1
16.325,-90.152,315.4,1.6,1.3,2017-09-23,1659,Terra,MODIS,75,6.1,291.3,18.8
16.665,-90.182,309.2,1.5,1.2,2017-09-24,1909,Aqua,MODIS,60,6.1,289.4,7.7
16.2,-89.599,313.8,2.3,1.5,2017-09-26,1857,Aqua,MODIS,66,6.1,291.8,24.1
16.428,-89.506,309.5,2.2,1.4,2017-09-26,1857,Aqua,MODIS,57,6.1,291,13.9
15.494,-88.898,315.1,1,1,2017-09-27,1635,Terra,MODIS,63,6.1,299,5.2
14.536,-91.68,313.4,1.2,1.1,2017-09-27,1635,Terra,MODIS,58,6.1,290.7,7.4
15.995,-90.666,307.5,1,1,2017-09-29,1927,Aqua,MODIS,24,6.1,282.5,4.2
15.015,-89.582,323.3,1,1,2017-10-04,1641,Terra,MODIS,46,6.1,299.8,12
17.144,-90.43,312.6,2.5,1.5,2017-10-07,1711,Terra,MODIS,64,6.1,292.4,23
17.147,-90.411,310.3,2.6,1.5,2017-10-07,1711,Terra,MODIS,60,6.1,292.6,17.1
